support,itemsets
0.045382479510775196,"frozenset({'adr_bucket=A3', 'stay_bucket=4-7', 'meal=BB'})"
0.04536570225402444,"frozenset({'hotel=Resort Hotel', 'reserved_room_type=A', 'stay_bucket=1'})"
0.04534892499727369,"frozenset({'is_repeated_guest=0', 'meal=HB', 'stay_bucket=4-7'})"
0.045332147740522945,"frozenset({'deposit_type=No Deposit', 'lead_time_bucket=91-180', 'adr_bucket=A4'})"
0.045323759112147574,"frozenset({'hotel=City Hotel', 'is_family_trip=1'})"
0.0453153704837722,"frozenset({'reserved_room_type=E', 'is_repeated_guest=0', 'customer_type=Transient'})"
0.04529859322702145,"frozenset({'hotel=City Hotel', 'is_family_trip=1', 'deposit_type=No Deposit'})"
0.04527342734189533,"frozenset({'lead_time_bucket=181-365', 'market_segment=Groups', 'meal=BB'})"
0.045248261456769204,"frozenset({'hotel=City Hotel', 'adr_bucket=A2', 'market_segment=Offline TA/TO'})"
0.04519792968651696,"frozenset({'lead_time_bucket=0', 'meal=BB'})"
0.04517276380139083,"frozenset({'market_segment=Groups', 'adr_bucket=A2'})"
0.04517276380139083,"frozenset({'lead_time_bucket=181-365', 'distribution_channel=TA/TO', 'deposit_type=Non Refund'})"
0.045147597916264715,"frozenset({'adr_bucket=A5', 'is_family_trip=1'})"
0.04512243203113859,"frozenset({'adr_bucket=A5', 'deposit_type=No Deposit', 'is_family_trip=1'})"
0.04508887751763709,"frozenset({'hotel=City Hotel', 'adr_bucket=A5', 'reserved_room_type=D'})"
0.04508887751763709,"frozenset({'reserved_room_type=A', 'distribution_channel=Corporate', 'deposit_type=No Deposit'})"
0.04506371163251097,"frozenset({'hotel=Resort Hotel', 'market_segment=Direct', 'meal=BB'})"
0.045055323004135596,"frozenset({'market_segment=Groups', 'adr_bucket=A2', 'is_family_trip=0'})"
0.04503854574738485,"frozenset({'is_repeated_guest=0', 'lead_time_bucket=1-30', 'adr_bucket=A4'})"
0.0450217684906341,"frozenset({'hotel=City Hotel', 'reserved_room_type=D', 'stay_bucket=2-3'})"
0.045004991233883344,"frozenset({'adr_bucket=A3', 'lead_time_bucket=91-180', 'is_family_trip=0'})"
0.044996602605507974,"frozenset({'meal=BB', 'lead_time_bucket=0', 'deposit_type=No Deposit'})"
0.04497143672038185,"frozenset({'customer_type=Transient', 'market_segment=Online TA', 'adr_bucket=A1'})"
0.04496304809200648,"frozenset({'customer_type=Transient-Party', 'adr_bucket=A3', 'is_repeated_guest=0'})"
0.0449546594636311,"frozenset({'hotel=City Hotel', 'is_repeated_guest=0', 'is_family_trip=1'})"
0.04492949357850498,"frozenset({'is_repeated_guest=0', 'adr_bucket=A5', 'is_family_trip=1'})"
0.04487077317987736,"frozenset({'adr_bucket=A2', 'market_segment=Online TA', 'meal=BB'})"
0.04486238455150198,"frozenset({'is_repeated_guest=0', 'market_segment=Groups', 'adr_bucket=A2'})"
0.044828830038000485,"frozenset({'is_canceled=1', 'meal=BB', 'reserved_room_type=D'})"
0.044820441409625114,"frozenset({'lead_time_bucket=181-365', 'reserved_room_type=A', 'market_segment=Offline TA/TO'})"
0.044820441409625114,"frozenset({'is_canceled=1', 'distribution_channel=TA/TO', 'lead_time_bucket=1-30'})"
0.044803664152874366,"frozenset({'customer_type=Transient', 'adr_bucket=A1', 'lead_time_bucket=1-30'})"
0.04478688689612362,"frozenset({'customer_type=Transient', 'is_canceled=0', 'is_family_trip=1'})"
0.044728166497495996,"frozenset({'market_segment=Groups', 'adr_bucket=A1', 'stay_bucket=2-3'})"
0.044728166497495996,"frozenset({'customer_type=Transient-Party', 'market_segment=Offline TA/TO', 'stay_bucket=2-3'})"
0.04471138924074525,"frozenset({'customer_type=Transient-Party', 'is_canceled=1', 'deposit_type=No Deposit'})"
0.044652668842117625,"frozenset({'customer_type=Transient-Party', 'adr_bucket=A3', 'is_family_trip=0'})"
0.04463589158536688,"frozenset({'hotel=City Hotel', 'adr_bucket=A2', 'market_segment=Online TA'})"
0.04463589158536688,"frozenset({'customer_type=Transient-Party', 'lead_time_bucket=91-180', 'is_family_trip=0'})"
0.04461072570024075,"frozenset({'market_segment=Online TA', 'reserved_room_type=D', 'stay_bucket=2-3'})"
0.044501673531360884,"frozenset({'lead_time_bucket=181-365', 'hotel=City Hotel', 'is_canceled=0'})"
0.04444295313273327,"frozenset({'market_segment=Groups', 'is_canceled=0', 'meal=BB'})"
0.04442617587598252,"frozenset({'market_segment=Online TA', 'adr_bucket=A1', 'meal=BB'})"
0.04437584410573027,"frozenset({'distribution_channel=Direct', 'lead_time_bucket=1-30'})"
0.0443339009638534,"frozenset({'hotel=Resort Hotel', 'meal=HB', 'customer_type=Transient'})"
0.04430873507872728,frozenset({'market_segment=Corporate'})
0.04429195782197653,"frozenset({'customer_type=Transient', 'lead_time_bucket=0', 'is_family_trip=0'})"
0.044250014680099654,"frozenset({'lead_time_bucket=31-90', 'distribution_channel=TA/TO', 'adr_bucket=A4'})"
0.04421646016659816,"frozenset({'is_canceled=1', 'stay_bucket=1'})"
0.04419129428147204,"frozenset({'distribution_channel=Direct', 'deposit_type=No Deposit', 'lead_time_bucket=1-30'})"
0.044157739767970536,"frozenset({'is_canceled=0', 'adr_bucket=A2', 'market_segment=Online TA'})"
0.04414096251121979,"frozenset({'customer_type=Transient-Party', 'deposit_type=No Deposit', 'lead_time_bucket=91-180'})"
0.04413257388284442,"frozenset({'customer_type=Transient-Party', 'meal=HB', 'deposit_type=No Deposit'})"
0.04405707622746605,"frozenset({'hotel=City Hotel', 'stay_bucket=4-7', 'adr_bucket=A3'})"
0.04405707622746605,"frozenset({'is_canceled=0', 'adr_bucket=A2', 'stay_bucket=4-7'})"
0.04403191034233992,"frozenset({'is_canceled=0', 'stay_bucket=4-7', 'adr_bucket=A5'})"
0.04401513308558917,"frozenset({'customer_type=Transient-Party', 'is_canceled=0', 'adr_bucket=A2'})"
0.0440067444572138,"frozenset({'is_canceled=1', 'meal=BB', 'lead_time_bucket=1-30'})"
0.04395641268696156,"frozenset({'customer_type=Transient-Party', 'adr_bucket=A2', 'meal=BB'})"
0.043897692288333935,"frozenset({'stay_bucket=1', 'adr_bucket=A1'})"
0.043897692288333935,"frozenset({'customer_type=Transient', 'is_canceled=0', 'lead_time_bucket=0'})"
0.04388930365995856,"frozenset({'market_segment=Corporate', 'is_family_trip=0'})"
0.04387252640320781,"frozenset({'meal=HB', 'stay_bucket=4-7', 'deposit_type=No Deposit'})"
0.04383897188970631,"frozenset({'lead_time_bucket=181-365', 'stay_bucket=4-7', 'customer_type=Transient'})"
0.04383058326133094,"frozenset({'meal=HB', 'deposit_type=No Deposit', 'stay_bucket=2-3'})"
0.04377186286270332,"frozenset({'customer_type=Transient-Party', 'meal=HB', 'distribution_channel=TA/TO'})"
0.04376347423432794,"frozenset({'lead_time_bucket=181-365', 'adr_bucket=A1'})"
0.043746696977577194,"frozenset({'market_segment=Online TA', 'lead_time_bucket=91-180', 'stay_bucket=2-3'})"
0.043746696977577194,"frozenset({'adr_bucket=A3', 'lead_time_bucket=31-90', 'distribution_channel=TA/TO'})"
0.043738308349201824,"frozenset({'is_canceled=0', 'adr_bucket=A2', 'lead_time_bucket=1-30'})"
0.0437131424640757,"frozenset({'hotel=City Hotel', 'market_segment=Direct', 'is_family_trip=0'})"
0.04369636520732495,"frozenset({'reserved_room_type=A', 'market_segment=Offline TA/TO', 'lead_time_bucket=91-180'})"
0.043671199322198824,"frozenset({'hotel=City Hotel', 'adr_bucket=A2', 'lead_time_bucket=31-90'})"
0.04363764480869733,"frozenset({'adr_bucket=A3', 'distribution_channel=TA/TO', 'lead_time_bucket=91-180'})"
0.04362925618032196,"frozenset({'meal=HB', 'hotel=City Hotel', 'deposit_type=No Deposit'})"
0.04360409029519583,"frozenset({'adr_bucket=A5', 'deposit_type=No Deposit', 'lead_time_bucket=91-180'})"
0.04358731303844508,"frozenset({'customer_type=Transient', 'adr_bucket=A5', 'lead_time_bucket=91-180'})"
0.043486649497940594,"frozenset({'distribution_channel=Corporate', 'is_canceled=0'})"
0.04346148361281447,"frozenset({'market_segment=Groups', 'is_canceled=1', 'adr_bucket=A1'})"
0.043402763214186846,"frozenset({'lead_time_bucket=181-365', 'adr_bucket=A1', 'is_family_trip=0'})"
0.043402763214186846,"frozenset({'adr_bucket=A3', 'lead_time_bucket=31-90', 'deposit_type=No Deposit'})"
0.0433524314439346,"frozenset({'is_repeated_guest=0', 'lead_time_bucket=0'})"
0.0433524314439346,"frozenset({'customer_type=Transient', 'is_canceled=1', 'adr_bucket=A1'})"
0.04326015653180548,"frozenset({'reserved_room_type=A', 'stay_bucket=4-7', 'adr_bucket=A1'})"
0.04320982476155324,"frozenset({'customer_type=Transient', 'lead_time_bucket=31-90', 'reserved_room_type=D'})"
0.04320982476155324,"frozenset({'distribution_channel=Corporate', 'is_canceled=0', 'deposit_type=No Deposit'})"
0.04319304750480249,"frozenset({'lead_time_bucket=31-90', 'distribution_channel=TA/TO', 'reserved_room_type=D'})"
0.04317627024805174,"frozenset({'market_segment=Corporate', 'meal=BB'})"
0.04317627024805174,"frozenset({'is_repeated_guest=0', 'lead_time_bucket=0', 'deposit_type=No Deposit'})"
0.04315949299130099,"frozenset({'hotel=City Hotel', 'adr_bucket=A1', 'deposit_type=No Deposit'})"
0.04315949299130099,"frozenset({'hotel=Resort Hotel', 'is_canceled=1', 'stay_bucket=4-7'})"
0.04313432710617487,"frozenset({'market_segment=Offline TA/TO', 'adr_bucket=A4'})"
0.0431259384777995,"frozenset({'hotel=Resort Hotel', 'adr_bucket=A2', 'customer_type=Transient'})"
0.04311754984942412,"frozenset({'is_repeated_guest=0', 'is_canceled=1', 'stay_bucket=1'})"
0.04311754984942412,"frozenset({'is_canceled=1', 'adr_bucket=A1', 'stay_bucket=2-3'})"
0.04310916122104875,"frozenset({'hotel=Resort Hotel', 'is_canceled=0', 'lead_time_bucket=91-180'})"
0.043092383964298,"frozenset({'lead_time_bucket=1-30', 'reserved_room_type=D'})"
0.043092383964298,"frozenset({'adr_bucket=A1', 'market_segment=Offline TA/TO'})"
0.04305044082242113,"frozenset({'stay_bucket=4-7', 'market_segment=Online TA', 'adr_bucket=A4'})"
0.04305044082242113,"frozenset({'distribution_channel=Corporate', 'is_canceled=0', 'is_family_trip=0'})"
0.04301688630891963,"frozenset({'is_repeated_guest=0', 'market_segment=Offline TA/TO', 'adr_bucket=A4'})"
0.04300849768054425,"frozenset({'customer_type=Transient-Party', 'lead_time_bucket=1-30'})"
0.042974943167042756,"frozenset({'reserved_room_type=D', 'deposit_type=No Deposit', 'lead_time_bucket=1-30'})"
0.042899445511664386,"frozenset({'customer_type=Transient-Party', 'meal=HB', 'reserved_room_type=A'})"
0.042899445511664386,"frozenset({'distribution_channel=TA/TO', 'adr_bucket=A1', 'market_segment=Offline TA/TO'})"
0.04288266825491364,"frozenset({'stay_bucket=1', 'adr_bucket=A1', 'is_family_trip=0'})"
0.04284911374141214,"frozenset({'market_segment=Groups', 'hotel=City Hotel', 'adr_bucket=A1'})"
0.0427987819711599,"frozenset({'adr_bucket=A2', 'meal=BB', 'lead_time_bucket=31-90'})"
0.04277361608603377,"frozenset({'market_segment=Corporate', 'meal=BB', 'is_family_trip=0'})"
0.0427652274576584,"frozenset({'is_canceled=1', 'adr_bucket=A2', 'deposit_type=No Deposit'})"
0.042723284315781526,"frozenset({'reserved_room_type=A', 'adr_bucket=A2', 'lead_time_bucket=1-30'})"
0.042647786660403156,"frozenset({'customer_type=Transient', 'stay_bucket=4-7', 'market_segment=Offline TA/TO'})"
0.042639398032027785,"frozenset({'distribution_channel=Corporate', 'is_repeated_guest=0'})"
0.04262262077527704,"frozenset({'customer_type=Transient-Party', 'reserved_room_type=A', 'lead_time_bucket=31-90'})"
0.04262262077527704,"frozenset({'reserved_room_type=E', 'customer_type=Transient', 'is_family_trip=0'})"
0.042572289005024785,"frozenset({'is_family_trip=0', 'lead_time_bucket=1-30', 'adr_bucket=A4'})"
0.042563900376649415,"frozenset({'reserved_room_type=A', 'adr_bucket=A3', 'market_segment=Offline TA/TO'})"
0.04252195723477254,"frozenset({'lead_time_bucket=0', 'meal=BB', 'is_family_trip=0'})"
0.04246323683614492,"frozenset({'reserved_room_type=E', 'meal=BB'})"
0.04244645957939417,"frozenset({'adr_bucket=A2', 'distribution_channel=TA/TO', 'lead_time_bucket=91-180'})"
0.0424380709510188,"frozenset({'hotel=City Hotel', 'adr_bucket=A5', 'lead_time_bucket=1-30'})"
0.042412905065892674,"frozenset({'customer_type=Transient-Party', 'adr_bucket=A3', 'deposit_type=No Deposit'})"
0.0424045164375173,"frozenset({'lead_time_bucket=181-365', 'adr_bucket=A3'})"
0.04237935055239118,"frozenset({'meal=BB', 'lead_time_bucket=91-180', 'adr_bucket=A4'})"
0.04237935055239118,"frozenset({'is_canceled=0', 'adr_bucket=A1', 'stay_bucket=2-3'})"
0.04234579603888968,"frozenset({'adr_bucket=A5', 'lead_time_bucket=31-90', 'market_segment=Online TA'})"
0.042320630153763555,"frozenset({'hotel=Resort Hotel', 'market_segment=Online TA', 'adr_bucket=A1'})"
0.04229546426863744,"frozenset({'lead_time_bucket=181-365', 'adr_bucket=A3', 'is_repeated_guest=0'})"
0.04227029838351131,"frozenset({'customer_type=Transient-Party', 'deposit_type=No Deposit', 'lead_time_bucket=1-30'})"
0.04226190975513594,"frozenset({'lead_time_bucket=31-90', 'meal=BB', 'reserved_room_type=D'})"
0.042236743870009814,"frozenset({'customer_type=Transient', 'adr_bucket=A5', 'is_family_trip=1'})"
0.042219966613259066,"frozenset({'distribution_channel=Corporate', 'is_repeated_guest=0', 'is_family_trip=0'})"
0.04221157798488369,"frozenset({'is_canceled=0', 'lead_time_bucket=0', 'meal=BB'})"
0.042144468957880696,"frozenset({'customer_type=Transient-Party', 'adr_bucket=A1', 'distribution_channel=TA/TO'})"
0.04212769170112995,"frozenset({'is_family_trip=0', 'market_segment=Offline TA/TO', 'adr_bucket=A4'})"
0.0420773599308777,"frozenset({'hotel=City Hotel', 'is_canceled=0', 'market_segment=Direct'})"
0.04201863953225008,"frozenset({'is_canceled=1', 'market_segment=Online TA', 'reserved_room_type=D'})"
0.04200186227549933,"frozenset({'meal=BB', 'market_segment=Offline TA/TO', 'lead_time_bucket=91-180'})"
0.04199347364712396,"frozenset({'is_family_trip=0', 'market_segment=Offline TA/TO', 'deposit_type=Non Refund'})"
0.04199347364712396,"frozenset({'market_segment=Offline TA/TO', 'deposit_type=Non Refund'})"
0.04199347364712396,"frozenset({'lead_time_bucket=181-365', 'is_repeated_guest=0', 'adr_bucket=A1'})"
0.04197669639037321,"frozenset({'hotel=Resort Hotel', 'stay_bucket=4-7', 'adr_bucket=A1'})"
0.041968307761997836,"frozenset({'is_canceled=1', 'market_segment=Offline TA/TO', 'deposit_type=Non Refund'})"
0.04195991913362246,"frozenset({'lead_time_bucket=31-90', 'deposit_type=No Deposit', 'market_segment=Offline TA/TO'})"
0.04195153050524709,"frozenset({'distribution_channel=TA/TO', 'market_segment=Offline TA/TO', 'deposit_type=Non Refund'})"
0.04195153050524709,"frozenset({'adr_bucket=A1', 'market_segment=Offline TA/TO', 'is_family_trip=0'})"
0.04194314187687171,"frozenset({'reserved_room_type=D', 'lead_time_bucket=91-180'})"
0.04182570107961647,"frozenset({'lead_time_bucket=31-90', 'adr_bucket=A5', 'is_family_trip=0'})"
0.041808923822865725,"frozenset({'distribution_channel=Corporate', 'is_canceled=0', 'meal=BB'})"
0.04180053519449035,"frozenset({'meal=HB', 'is_canceled=1'})"
0.04179214656611498,"frozenset({'reserved_room_type=E', 'hotel=Resort Hotel'})"
0.0417837579377396,"frozenset({'stay_bucket=1', 'adr_bucket=A1', 'meal=BB'})"
0.0417837579377396,"frozenset({'customer_type=Transient-Party', 'reserved_room_type=A', 'stay_bucket=4-7'})"
0.04175859205261348,"frozenset({'is_canceled=1', 'adr_bucket=A4', 'stay_bucket=2-3'})"
0.0417502034242381,"frozenset({'hotel=Resort Hotel', 'adr_bucket=A2', 'meal=BB'})"
0.0417502034242381,"frozenset({'is_repeated_guest=0', 'reserved_room_type=D', 'lead_time_bucket=91-180'})"
0.04172503753911198,"frozenset({'customer_type=Transient-Party', 'lead_time_bucket=1-30', 'is_family_trip=0'})"
0.04172503753911198,"frozenset({'reserved_room_type=A', 'market_segment=Offline TA/TO', 'deposit_type=Non Refund'})"
0.041657928512108984,"frozenset({'reserved_room_type=E', 'meal=BB', 'deposit_type=No Deposit'})"
0.04161598537023211,"frozenset({'hotel=City Hotel', 'adr_bucket=A3', 'market_segment=Offline TA/TO'})"
0.04160759674185674,"frozenset({'meal=HB', 'is_canceled=1', 'is_repeated_guest=0'})"
0.04160759674185674,"frozenset({'is_repeated_guest=0', 'market_segment=Offline TA/TO', 'deposit_type=Non Refund'})"
0.041582430856730614,"frozenset({'is_canceled=1', 'stay_bucket=1', 'is_family_trip=0'})"
0.04157404222835524,"frozenset({'adr_bucket=A2', 'meal=BB', 'lead_time_bucket=1-30'})"
0.04150693320135225,"frozenset({'is_repeated_guest=0', 'lead_time_bucket=1-30', 'reserved_room_type=D'})"
0.041490155944601495,"frozenset({'is_repeated_guest=0', 'adr_bucket=A1', 'market_segment=Offline TA/TO'})"
0.04147337868785075,"frozenset({'market_segment=Corporate', 'deposit_type=No Deposit'})"
0.04144821280272463,"frozenset({'distribution_channel=TA/TO', 'market_segment=Offline TA/TO', 'adr_bucket=A4'})"
0.041406269660847754,"frozenset({'stay_bucket=1', 'adr_bucket=A1', 'deposit_type=No Deposit'})"
0.04139788103247238,"frozenset({'lead_time_bucket=91-180', 'deposit_type=No Deposit', 'market_segment=Offline TA/TO'})"
0.041389492404097006,"frozenset({'customer_type=Transient', 'lead_time_bucket=31-90', 'adr_bucket=A4'})"
0.041389492404097006,"frozenset({'lead_time_bucket=181-365', 'hotel=City Hotel', 'deposit_type=Non Refund'})"
0.04137271514734626,"frozenset({'customer_type=Transient-Party', 'is_repeated_guest=0', 'lead_time_bucket=1-30'})"
0.04137271514734626,"frozenset({'distribution_channel=TA/TO', 'adr_bucket=A5', 'lead_time_bucket=91-180'})"
0.041313994748718635,"frozenset({'reserved_room_type=E', 'is_repeated_guest=0', 'meal=BB'})"
0.04128882886359252,"frozenset({'hotel=City Hotel', 'lead_time_bucket=1-30', 'is_canceled=1'})"
0.04128882886359252,"frozenset({'distribution_channel=Direct', 'is_repeated_guest=0', 'lead_time_bucket=1-30'})"
0.04126366297846639,"frozenset({'hotel=City Hotel', 'lead_time_bucket=31-90', 'adr_bucket=A4'})"
0.04125527435009101,"frozenset({'customer_type=Transient', 'hotel=City Hotel', 'is_family_trip=1'})"
0.04124688572171564,"frozenset({'reserved_room_type=E', 'deposit_type=No Deposit', 'hotel=Resort Hotel'})"
0.041238497093340265,"frozenset({'customer_type=Transient-Party', 'distribution_channel=TA/TO', 'hotel=Resort Hotel'})"
0.04118816532308802,"frozenset({'customer_type=Transient-Party', 'meal=BB', 'market_segment=Offline TA/TO'})"
0.0411294449244604,"frozenset({'reserved_room_type=D', 'deposit_type=No Deposit', 'lead_time_bucket=91-180'})"
0.0411294449244604,"frozenset({'lead_time_bucket=181-365', 'adr_bucket=A3', 'is_family_trip=0'})"
0.04111266766770965,"frozenset({'distribution_channel=Direct', 'stay_bucket=2-3'})"
0.04111266766770965,"frozenset({'meal=HB', 'deposit_type=No Deposit', 'market_segment=Offline TA/TO'})"
0.04108750178258353,"frozenset({'reserved_room_type=A', 'adr_bucket=A3', 'stay_bucket=4-7'})"
0.041053947269082035,"frozenset({'lead_time_bucket=31-90', 'adr_bucket=A5', 'meal=BB'})"
0.041053947269082035,"frozenset({'market_segment=Corporate', 'deposit_type=No Deposit', 'is_family_trip=0'})"
0.041053947269082035,"frozenset({'is_canceled=0', 'is_family_trip=1', 'meal=BB'})"
0.04102039275558054,"frozenset({'customer_type=Transient-Party', 'is_canceled=0', 'stay_bucket=4-7'})"
0.04099522687045441,"frozenset({'customer_type=Transient-Party', 'stay_bucket=4-7', 'distribution_channel=TA/TO'})"
0.040978449613703664,"frozenset({'lead_time_bucket=181-365', 'hotel=City Hotel', 'market_segment=Online TA'})"
0.040978449613703664,"frozenset({'hotel=Resort Hotel', 'meal=BB', 'market_segment=Offline TA/TO'})"
0.04095328372857754,"frozenset({'lead_time_bucket=1-30', 'reserved_room_type=D', 'is_family_trip=0'})"
0.040902951958325294,"frozenset({'hotel=City Hotel', 'adr_bucket=A1', 'is_canceled=1'})"
0.040886174701574546,"frozenset({'customer_type=Transient-Party', 'reserved_room_type=A', 'adr_bucket=A3'})"
0.04081906567457155,"frozenset({'customer_type=Transient-Party', 'hotel=City Hotel', 'is_canceled=1'})"
0.040735179390817805,"frozenset({'meal=SC', 'stay_bucket=2-3'})"
0.040726790762442434,"frozenset({'hotel=City Hotel', 'market_segment=Offline TA/TO', 'deposit_type=Non Refund'})"
0.040726790762442434,"frozenset({'hotel=City Hotel', 'lead_time_bucket=31-90', 'adr_bucket=A3'})"
0.04070162487731631,"frozenset({'is_repeated_guest=0', 'lead_time_bucket=0', 'is_family_trip=0'})"
0.04068484762056556,"frozenset({'deposit_type=No Deposit', 'meal=SC', 'stay_bucket=2-3'})"
0.04065968173543944,"frozenset({'is_repeated_guest=0', 'meal=SC', 'stay_bucket=2-3'})"
0.04065968173543944,"frozenset({'hotel=City Hotel', 'meal=SC', 'stay_bucket=2-3'})"
0.040634515850313316,"frozenset({'adr_bucket=A1', 'deposit_type=No Deposit', 'market_segment=Offline TA/TO'})"
0.040634515850313316,"frozenset({'customer_type=Transient-Party', 'stay_bucket=4-7', 'meal=BB'})"
0.04062612722193794,"frozenset({'reserved_room_type=E', 'is_repeated_guest=0', 'hotel=Resort Hotel'})"
0.04050029779630732,"frozenset({'lead_time_bucket=181-365', 'reserved_room_type=A', 'adr_bucket=A1'})"
0.04050029779630732,"frozenset({'customer_type=Transient', 'lead_time_bucket=0', 'meal=BB'})"
0.04044157739767971,"frozenset({'market_segment=Corporate', 'meal=BB', 'deposit_type=No Deposit'})"
0.04042480014092896,"frozenset({'is_canceled=0', 'adr_bucket=A2', 'market_segment=Offline TA/TO'})"
0.040408022884178205,"frozenset({'adr_bucket=A3', 'market_segment=Online TA', 'stay_bucket=2-3'})"
0.040399634255802834,"frozenset({'hotel=City Hotel', 'is_family_trip=1', 'meal=BB'})"
0.040382856999052086,"frozenset({'distribution_channel=Corporate', 'is_repeated_guest=0', 'meal=BB'})"
0.04034091385717521,"frozenset({'is_repeated_guest=0', 'is_canceled=0', 'lead_time_bucket=0'})"
0.040324136600424464,"frozenset({'customer_type=Transient', 'adr_bucket=A2', 'lead_time_bucket=1-30'})"
0.04031574797204909,"frozenset({'hotel=City Hotel', 'adr_bucket=A3', 'lead_time_bucket=91-180'})"
0.04025702757342147,"frozenset({'market_segment=Direct', 'lead_time_bucket=1-30'})"
0.040231861688295345,frozenset({'stay_bucket=8-14'})
0.040223473059919974,"frozenset({'lead_time_bucket=181-365', 'market_segment=Groups', 'is_canceled=1'})"
0.040206695803169226,"frozenset({'reserved_room_type=A', 'meal=SC', 'stay_bucket=2-3'})"
0.04017314128966773,"frozenset({'hotel=City Hotel', 'adr_bucket=A3', 'lead_time_bucket=1-30'})"
0.04016475266129235,"frozenset({'hotel=Resort Hotel', 'market_segment=Groups', 'reserved_room_type=A'})"
0.040156364032916975,"frozenset({'market_segment=Direct', 'deposit_type=No Deposit', 'lead_time_bucket=1-30'})"
0.04010603226266473,"frozenset({'customer_type=Transient-Party', 'distribution_channel=TA/TO', 'lead_time_bucket=91-180'})"
0.040072477749163234,"frozenset({'market_segment=Corporate', 'distribution_channel=Corporate'})"
0.040072477749163234,"frozenset({'is_family_trip=0', 'meal=SC', 'stay_bucket=2-3'})"
0.040055700492412485,"frozenset({'market_segment=Corporate', 'reserved_room_type=A'})"
0.04003892323566174,"frozenset({'lead_time_bucket=181-365', 'reserved_room_type=A', 'market_segment=Online TA'})"
0.04000536872216024,"frozenset({'lead_time_bucket=181-365', 'adr_bucket=A1', 'distribution_channel=TA/TO'})"
0.03998859146540949,"frozenset({'reserved_room_type=A', 'market_segment=Groups', 'adr_bucket=A2'})"
0.039971814208658744,"frozenset({'reserved_room_type=D', 'lead_time_bucket=91-180', 'is_family_trip=0'})"
0.039971814208658744,"frozenset({'customer_type=Transient-Party', 'lead_time_bucket=31-90', 'distribution_channel=TA/TO'})"
0.03993825969515725,"frozenset({'reserved_room_type=A', 'stay_bucket=4-7', 'adr_bucket=A4'})"
0.03992148243840649,"frozenset({'reserved_room_type=A', 'lead_time_bucket=31-90', 'market_segment=Offline TA/TO'})"
0.03991309381003112,"frozenset({'distribution_channel=Direct', 'deposit_type=No Deposit', 'stay_bucket=2-3'})"
0.03981243026952663,"frozenset({'lead_time_bucket=181-365', 'adr_bucket=A3', 'distribution_channel=TA/TO'})"
0.039804041641151255,"frozenset({'lead_time_bucket=181-365', 'market_segment=Groups', 'hotel=City Hotel'})"
0.03978726438440051,"frozenset({'reserved_room_type=E', 'is_family_trip=0', 'hotel=Resort Hotel'})"
0.03978726438440051,"frozenset({'market_segment=Corporate', 'reserved_room_type=A', 'is_family_trip=0'})"
0.03975370987089901,"frozenset({'reserved_room_type=A', 'lead_time_bucket=91-180', 'adr_bucket=A4'})"
0.039728543985772885,"frozenset({'stay_bucket=8-14', 'deposit_type=No Deposit'})"
0.039720155357397514,"frozenset({'market_segment=Corporate', 'distribution_channel=Corporate', 'is_family_trip=0'})"
0.039703378100646766,"frozenset({'lead_time_bucket=181-365', 'market_segment=Groups', 'stay_bucket=2-3'})"
0.039653046330394515,"frozenset({'stay_bucket=1', 'market_segment=Online TA', 'lead_time_bucket=1-30'})"
0.039644657702019144,"frozenset({'distribution_channel=TA/TO', 'meal=SC', 'stay_bucket=2-3'})"
0.039636269073643766,"frozenset({'hotel=Resort Hotel', 'adr_bucket=A1', 'stay_bucket=2-3'})"
0.03961110318851765,"frozenset({'customer_type=Transient-Party', 'hotel=City Hotel', 'adr_bucket=A2'})"
0.0395943259317669,"frozenset({'customer_type=Transient', 'adr_bucket=A2', 'lead_time_bucket=31-90'})"
0.03957754867501615,"frozenset({'stay_bucket=8-14', 'is_repeated_guest=0'})"
0.03954399416151465,"frozenset({'hotel=Resort Hotel', 'customer_type=Transient', 'market_segment=Offline TA/TO'})"
0.039451719249385536,"frozenset({'adr_bucket=A2', 'stay_bucket=1'})"
0.039376221594007166,"frozenset({'customer_type=Transient-Party', 'adr_bucket=A3', 'distribution_channel=TA/TO'})"
0.039376221594007166,"frozenset({'lead_time_bucket=181-365', 'meal=BB', 'deposit_type=Non Refund'})"
0.03933427845213029,"frozenset({'reserved_room_type=A', 'meal=HB', 'market_segment=Offline TA/TO'})"
0.03933427845213029,"frozenset({'reserved_room_type=A', 'adr_bucket=A3', 'lead_time_bucket=1-30'})"
0.03932588982375492,"frozenset({'meal=BB', 'lead_time_bucket=1-30', 'reserved_room_type=D'})"
0.039317501195379544,"frozenset({'hotel=Resort Hotel', 'lead_time_bucket=31-90', 'market_segment=Online TA'})"
0.039317501195379544,"frozenset({'customer_type=Transient', 'distribution_channel=Direct', 'lead_time_bucket=1-30'})"
0.039309112567004166,"frozenset({'reserved_room_type=E', 'meal=BB', 'is_family_trip=0'})"
0.0392671694251273,"frozenset({'customer_type=Transient-Party', 'hotel=City Hotel', 'adr_bucket=A3'})"
0.039225226283250425,"frozenset({'customer_type=Transient-Party', 'lead_time_bucket=181-365', 'hotel=City Hotel'})"
0.03919167176974893,"frozenset({'reserved_room_type=A', 'lead_time_bucket=0'})"
0.03918328314137355,"frozenset({'adr_bucket=A3', 'deposit_type=No Deposit', 'lead_time_bucket=91-180'})"
